PCT_LACCESS_POP10,PCT_LACCESS_LOWI10,PCT_LACCESS_SENIORS10,REDEMP_SNAPS11,SNAP_PART_RATE07,SNAP_PART_RATE09,PCT_NSLP11,PCH_NSLP_09_11,PCT_FREE_LUNCH09,PCT_REDUCED_LUNCH09,PCT_SFSP09,PCT_WIC09,PCT_CACFP09,PCT_ADULTPA09,PCT_HSPA09,y2,y1,RECFAC09,PCH_RECFAC_07_09,RECFACPTH09,PCH_RECFACPTH_07_09,FOODINSEC_99_01,FOODINSEC_06_08,FMRKT09,FMRKTPTH09,PCH_FMRKTPTH_09_12,SLHOUSE07,CSA07,AGRITRSM_OPS07,AGRITRSM_RCT07,FARM_TO_SCHOOL,SODATAX_STORES11,SODATAX_VENDM11,CHIPSTAX_STORES11,CHIPSTAX_VENDM11,FOOD_TAX11,FFR09,PCH_FFR_07_09,FFRPTH09,PCH_FFRPTH_07_09,FSR09,PCH_FSR_07_09,FSRPTH09,PCH_FSRPTH_07_09,PC_FFRSALES07,PC_FSRSALES02,PC_FSRSALES07,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC10,POVRATE10,PERPOV00,CHILDPOVRATE10,PERCHLDPOV00,METRO00,POPLOSS00,PCH_GROC_07_09,GROCPTH09,PCH_GROCPTH_07_09,SUPERCPTH09,PCH_SUPERCPTH_07_09,CONVSPTH09,PCH_CONVSPTH_07_09,SPECSPTH09,PCH_SPECSPTH_07_09,SNAPSPTH08,WICS08,WICSPTH08
8.137511711,3.951967994,0.752860007,337950.685,98,95,9.218375472,0.076038877,34.97017617,5.354418089,0.598712482,2.440137027,0.840354004,66.9,25.3,7.8,32.7,5,-28.57142857,0.074431345,-29.08287824,8.1,12,1,0.014886269,-4.879499306,3,4,10,26000,0,0,0,0,0,0,38,0,0.565678218,-0.716029534,43,-4.444444444,0.640109563,-5.128650444,491.9520601,466,542.1518701,87.4884442,2.336760962,3.124688882,1.622790175,3.07348779,0.019911536,9.709718252,17.96873889,35644,32.5,0,22.5,0,0,0,-27.27272727,0.119090151,-27.79347602,0.044658807,197.8519114,0.521019412,-3.473917603,0.029772538,98.56794093,0.434,10,0.149868865
26.47846546,9.857535681,3.293471754,340173.147,98,95,9.218375472,0.076038877,41.99611404,7.522106348,0.598712482,2.440137027,0.840354004,66.9,25.3,10.3,36.6,13,-13.33333333,0.081337438,-11.77707702,8.1,12,1,0.006256726,300.2003155,1,7,18,38000,1,0,0,0,0,0,92,-7.070707071,0.57561879,-5.401994012,91,0,0.569362064,1.795680356,491.9520601,466,542.1518701,85.8594179,7.83785133,3.018446408,0.700164745,0.325121062,0.016848884,14.15243872,23.21089811,43465,19.2,0,29.6,0,1,0,-20,0.150161424,-18.56345571,0.025026904,35.72757381,0.500538078,-16.04479971,0.068823986,-6.687293007,0.699,26,0.162230292
25.95000143,8.831521685,2.827452678,387358.5914,98,95,9.218375472,0.076038877,39.16648057,5.728003573,0.598712482,2.440137027,0.840354004,66.9,25.3,9.4,28.5,31,6.896551724,0.124795195,5.280238785,8.1,12,1,0.004025651,885.4526845,2,9,9,149000,0,0,0,0,0,0,182,-1.086956522,0.732668564,-2.582556047,189,6.779661017,0.760848124,5.165115506,491.9520601,466,542.1518701,79.91299519,10.65669054,3.978332688,2.071657126,0.368711826,0.02916139,12.29572047,22.74029185,43957,20,0,25,0,1,0,9.756097561,0.181154315,8.096547297,0.02817956,37.88315144,0.402565145,-9.644068518,0.060384772,-38.44502168,0.61,40,0.162497918
7.30679081,2.832931841,1.903998724,276824.0535,98,95,9.218375472,0.076038877,51.71325518,10.64021641,0.598712482,2.440137027,0.840354004,66.9,25.3,11.7,30.5,0,-100,0,-100,8.1,12,2,0.118406252,-1.567599068,0,4,1,,0,0,0,0,0,0,7,16.66666667,0.414421881,18.50393701,9,-30.76923077,0.532828133,-29.67898243,491.9520601,466,542.1518701,95.93657086,0.291494199,1.247595173,0.239025243,0.839503294,0.005829884,16.53938087,22.69573835,38810,17.9,0,29.2,0,0,0,20,0.355218756,21.88976378,0,0,0.651234385,-6.88976378,0.059203126,1.57480315,0.527,4,0.233345001
22.27228324,5.239249285,2.723909937,376932.8493,98,95,9.218375472,0.076038877,39.61502274,6.619491924,0.598712482,2.440137027,0.840354004,66.9,25.3,9,30.3,63,-11.26760563,0.103564765,-12.13156916,8.1,12,4,0.006575541,399.8865977,2,8,18,308000,1,0,0,0,0,0,395,1.804123711,0.649334637,0.812884263,382,-5.210918114,0.62796413,-6.133853981,491.9520601,466,542.1518701,75.96287557,9.354454368,9.69712357,2.31189701,0.344328617,0.027048465,11.13533857,26.24099352,47897,16.3,0,23.1,0,1,0,4.237288136,0.202197874,3.222357618,0.031233818,4.527789422,0.299187099,-2.050046297,0.113428076,-15.64424012,0.56,117,0.193477013
27.27073175,5.814800613,10.14791271,,98,95,9.218375472,0.076038877,71.875,4.6875,0.598712482,2.440137027,0.840354004,66.9,25.3,12.6,31.6,0,0,0,0,8.1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3.036876356,-3.427331887,491.9520601,466,542.1518701,98.19109462,0.139146568,0.695732839,0.046382189,0.139146568,0,24.02597403,17.85714286,38768,13.7,0,22.8,0,0,0,0,0.433839479,-3.427331887,0,0,0.433839479,-3.427331887,0,0,0,2,0.879894413
16.01789657,7.015886066,3.565739999,196375.9537,98,95,9.218375472,0.076038877,82.44274809,4.27480916,0.598712482,2.440137027,0.840354004,66.9,25.3,12.8,32.2,1,,0.091524803,0,8.1,12,0,0,0,0,0,6,,0,0,0,0,0,0,3,50,0.27457441,52.42998353,17,13.33333333,1.555921655,15.16932089,491.9520601,466,542.1518701,85.7699974,8.960915157,2.105901725,0.138660196,0.675968455,0.008666262,23.71089349,17.89583153,28526,25.2,0,45.1,1,0,0,0,0.183049606,1.619989017,0,0,0.915248032,1.619989017,0.091524803,1.619989017,1.362,6,0.544612871
10.14990719,3.233890384,1.625403958,239663.9649,98,95,9.218375472,0.076038877,33.50203103,8.93653859,0.598712482,2.440137027,0.840354004,66.9,25.3,9.4,33.7,9,-30.76923077,0.100028897,-29.31111723,8.1,12,4,0.044457288,53.22199768,1,10,18,1990000,0,0,0,0,0,0,35,-18.60465116,0.389001267,-16.89033163,45,-4.255319149,0.500144486,-2.238779146,491.9520601,466,542.1518701,93.01169624,1.01450424,4.101042811,0.348735833,0.3940262,0.010190333,13.33688108,24.17826289,49759,12.7,0,18.1,0,1,0,-20,0.133371863,-18.3150688,0.022228644,104.212328,0.422344233,-7.618232569,0.022228644,-48.946918,0.385,8,0.08800396
17.82490895,4.406437056,4.794186789,94219.13833,98,95,9.218375472,0.076038877,28.34394904,7.506824386,0.598712482,2.440137027,0.840354004,66.9,25.3,11.3,31.4,3,-25,0.136992557,-25.02739851,8.1,12,4,0.182656742,78.58823804,0,18,11,231000,0,0,0,0,0,0,8,14.28571429,0.365313485,14.24396417,37,-5.128205128,1.689574866,-5.162863074,491.9520601,466,542.1518701,91.206007,0.257969412,3.657637737,0.423806891,3.141698913,0.009213193,23.41072416,19.53196978,55149,9.3,0,14.7,0,0,0,-15.38461538,0.502306041,-15.41552653,0,0,0.456641856,-9.124119408,0.41097767,-30.7945217,0.413,7,0.320410125
22.0646926,6.506544122,2.85651843,310346.3908,98,95,9.218375472,0.076038877,34.59070465,6.356821589,0.598712482,2.440137027,0.840354004,66.9,25.3,9.5,33.5,10,11.11111111,0.100163266,12.61022133,8.1,12,2,0.020032653,0.39923572,2,12,8,,1,0,0,0,0,0,59,-4.838709677,0.59096327,-3.554794315,69,0,0.691126536,1.349199195,491.9520601,466,542.1518701,87.57758379,2.399591559,7.622232011,0.492531934,0.379409763,0.021022705,14.59576342,23.15300525,45887,14.2,0,19.3,0,0,0,-5,0.190310206,-3.718260765,0.020032653,1.349199195,0.400653064,6.683367573,0.070114286,-21.17284507,0.456,16,0.158856235
30.01223285,3.89593351,3.651692657,300121.2387,98,95,9.218375472,0.076038877,14.63822948,4.814678408,0.598712482,2.440137027,0.840354004,66.9,25.3,8.3,26.6,21,-12.5,0.114680152,-12.58839928,8.1,12,6,0.032765758,0.768206381,0,7,19,485000,0,0,0,0,0,0,91,-3.191489362,0.496947324,-3.289292824,98,-2,0.535174041,-2.099007198,491.9520601,466,542.1518701,95.32843005,0.428807462,1.911950798,0.780252753,0.358076334,0.040338846,11.96019164,25.54996215,65729,7.2,0,8.4,0,1,0,-4,0.13106303,-4.096986642,0.038226717,74.82320143,0.27850894,-5.650970655,0.060070556,-31.31945658,0.175,22,0.120498425
11.81237868,4.590674143,3.577204139,204633.295,98,95,9.218375472,0.076038877,42.27642276,5.458768873,0.598712482,2.440137027,0.840354004,66.9,25.3,10,31.7,0,0,0,0,8.1,12,0,0,,0,0,0,,0,0,0,0,0,0,2,0,0.30684259,2.853636085,9,-10,1.380791654,-7.431727524,491.9520601,466,542.1518701,79.55059569,11.08430101,1.236615895,0.256371588,4.901221535,0.015080682,17.87060775,17.88568843,35813,19.5,0,28.8,0,0,0,-14.28571429,0.920527769,-11.8397405,0,0,0.61368518,-17.71709113,0,0,1.058,4,0.606152447
30.79500444,11.76326456,7.611055056,80680.18529,98,95,9.218375472,0.076038877,35.75840769,12.42278655,0.598712482,2.440137027,0.840354004,66.9,25.3,12,33.3,0,0,0,0,8.1,12,0,0,,0,0,6,,0,0,0,0,0,0,13,8.333333333,1.227457275,11.55540868,32,-5.882352941,3.021433292,-3.083083861,491.9520601,466,542.1518701,75.68613336,0.512912805,1.133807253,0.197966346,17.17807973,0.00899847,22.37919554,18.66282732,37072,15.3,0,22.9,0,0,0,-25,0.566518742,-22.76933245,0,0,1.321877065,31.05810251,0.377679162,37.29896453,1.035,5,0.468735352
23.21216697,4.47707229,2.999718368,283722.8637,98,95,9.218375472,0.076038877,33.17716592,6.218826582,0.598712482,2.440137027,0.840354004,66.9,25.3,10.2,31,74,13.84615385,0.089003605,13.496712,8.1,12,2,0.002405503,196.1818927,0,6,7,,0,0,0,0,0,0,526,-3.663003663,0.632647244,-3.958702521,596,0.505902192,0.716839843,0.197407204,491.9520601,466,542.1518701,83.91337229,8.567762771,2.270570693,2.961789726,0.27955547,0.019976741,14.29050463,23.02735624,49348,12.7,0,17.1,0,1,0,-13.79310345,0.180412712,-14.05770876,0.020446774,30.36784487,0.387285955,-0.615589399,0.11065313,-9.190481968,0.711,123,0.148186165
12.35689737,3.394574657,2.176397623,165525.545,98,95,9.218375472,0.076038877,44.22740525,9.912536443,0.598712482,2.440137027,0.840354004,66.9,25.3,10.7,27.4,0,0,0,0,8.1,12,1,0.040918205,-1.092719252,0,6,1,,0,0,0,0,0,0,9,28.57142857,0.368263841,30.35487774,31,3.333333333,1.26846434,4.766698037,491.9520601,466,542.1518701,90.57534468,2.903004084,2.563376865,0.258763595,1.993288319,0.056604536,20.65256944,19.06764242,37479,17,0,25.6,0,0,0,10,0.45010025,11.52583985,0,0,0.695609477,7.723822579,0.122754614,0,0.812,8,0.325044694
16.24336652,5.169332733,2.666336521,334061.4274,98,95,9.218375472,0.076038877,29.73134328,6.782089552,0.598712482,2.440137027,0.840354004,66.9,25.3,8.6,29.8,7,0,0.106540036,-0.818836278,8.1,12,3,0.045660016,29.41176471,0,6,2,,0,0,0,0,0,0,51,10.86956522,0.776220264,9.961724996,47,-9.615384615,0.715340243,-10.35548664,491.9520601,466,542.1518701,93.04530614,1.6786678,1.143461991,0.572476408,1.698048511,0.016399064,14.65032724,18.68002445,44239,14.2,0,15.8,0,0,1,0,0.228300078,-0.818836278,0.015220005,0,0.547920186,-8.448156565,0.091320031,19.01739647,0.565,13,0.198588494
5.769652905,2.053974596,1.234371809,360798.4485,98,95,9.218375472,0.076038877,43.95124195,8.348666053,0.598712482,2.440137027,0.840354004,66.9,25.3,10.8,32.1,3,-25,0.104759577,-25.01047596,8.1,12,0,0,,1,1,3,,0,0,0,0,0,0,17,13.33333333,0.593637602,13.317503,28,-12.5,0.97775605,-12.51222195,491.9520601,466,542.1518701,92.64936422,0.543459328,4.006270685,0.452882773,0.884863264,0,19.19177844,21.73837311,38776,15.8,0,27.6,0,0,0,-25,0.209519154,-25.01047596,0.069839718,-0.013967944,0.593637602,-0.013967944,0.069839718,-60.00558718,0.938,10,0.34925957
17.69555101,10.05376825,2.016068957,342522.0098,98,95,9.218375472,0.076038877,49.53138313,8.463504686,0.598712482,2.440137027,0.840354004,66.9,25.3,10.6,32.4,3,-25,0.071813285,-24.88330341,8.1,12,1,0.023937762,-3.521939954,0,6,17,193000,0,0,0,0,0,0,25,8.695652174,0.598444045,8.864777665,33,3.125,0.78994614,3.28545781,491.9520601,466,542.1518701,92.60479462,2.465068461,1.708023739,0.647226506,0.560773868,0.016355904,15.36754054,19.96822281,36193,21.8,0,28.8,0,0,0,-11.11111111,0.191502095,-10.97280404,0.047875524,0.155595452,0.622381807,-3.553871046,0.023937762,-66.61480152,0.962,11,0.263157895
5.599542097,2.099618661,1.203258983,212057.6682,98,95,9.218375472,0.076038877,38.30111902,12.74160732,0.598712482,2.440137027,0.840354004,66.9,25.3,10.4,31.2,4,0,0.166882223,0.705077392,8.1,12,1,0.041720556,200.488926,0,2,5,14000,0,0,0,0,0,0,11,37.5,0.458926113,38.46948141,20,17.64705882,0.834411114,18.47656164,491.9520601,466,542.1518701,94.53160764,0.282991385,1.15693537,0.291314661,2.576053935,0.033293104,19.0894336,20.9829789,40253,13.8,0,22,0,0,0,-54.54545455,0.208602779,-54.22496482,0,0,0.333764446,-10.48437565,0.041720556,0.705077392,0.455,12,0.496770989
26.18168728,7.115416507,3.672885305,316607.3849,98,95,9.218375472,0.076038877,25.46844,5.408185759,0.598712482,2.440137027,0.840354004,66.9,25.3,9.1,31.2,17,41.66666667,0.205940786,41.74904298,8.1,12,2,0.024228328,-1.802219764,0,8,5,,0,0,0,0,0,0,50,6.382978723,0.605708194,6.444838284,43,0,0.520909047,0.058147987,491.9520601,466,542.1518701,93.08493465,1.175429576,2.037570699,1.859402839,0.401774504,0.055004843,14.80826029,23.74176422,50430,11.1,0,14.6,0,0,0,-18.75,0.15748413,-18.70275476,0.024228328,100.116296,0.484566555,-2.382294647,0.048456656,0.058147987,0.496,10,0.121113762
8.833116054,4.128258113,1.924263699,109169.8556,98,95,9.218375472,0.076038877,45.26077098,11.79138322,0.598712482,2.440137027,0.840354004,66.9,25.3,11.6,33.6,1,0,0.067394528,0.822213236,8.1,12,0,0,0,0,3,4,,0,0,0,0,0,0,6,-14.28571429,0.404367165,-13.58096008,8,-20,0.539156221,-19.34222941,491.9520601,466,542.1518701,95.83136912,0.28284733,2.060744831,0.30305071,0.478146677,0.00673446,17.38164186,24.217119,36931,15.9,0,26.1,0,0,0,50,0.202183583,51.23331985,0,0,0.404367165,-32.78519118,0.134789055,101.6444265,0.733,3,0.200160128
20.58086763,4.714984874,2.749124063,243863.4319,98,95,9.218375472,0.076038877,29.16860375,6.60158066,0.598712482,2.440137027,0.840354004,66.9,25.3,11.1,35.2,14,27.27272727,0.091670432,27.80524914,8.1,12,3,0.019643664,34.35471101,1,5,8,587000,1,0,0,0,0,0,96,20,0.628597246,20.50209205,83,0,0.543474702,0.418410042,491.9520601,466,542.1518701,92.49314239,2.068135323,3.069970596,0.550581828,0.261148131,0.015787293,13.41393623,24.12627203,50777,12.1,0,17.1,0,1,0,-12,0.144053536,-11.63179916,0.006547888,0.418410042,0.314298623,-9.055024868,0.058930992,-43.51464435,0.451,27,0.176620658
5.959747752,3.471159268,0.838387045,242364.9132,98,95,9.218375472,0.076038877,42.18086548,9.37754088,0.598712482,2.440137027,0.840354004,66.9,25.3,9.7,33.8,5,-28.57142857,0.079702868,-28.45984456,8.1,12,3,0.047821721,32.37952046,2,13,7,,0,0,0,0,0,0,24,-29.41176471,0.382573765,-29.30149344,36,2.857142857,0.573860648,3.017823838,491.9520601,466,542.1518701,92.56891162,2.330207445,3.050108932,0.347320893,0.424678728,0.02368097,14.11701557,24.14038079,36701,20.4,0,29.8,0,0,0,15.38461538,0.239108603,15.56486649,0.031881147,-33.22918825,0.573860648,6.047759834,0.031881147,-74.96094559,0.985,16,0.254594638
3.732984294,1.148435194,1.626183827,136770.2454,98,95,9.218375472,0.076038877,57.77027027,11.31756757,0.598712482,2.440137027,0.840354004,66.9,25.3,12.4,31.6,0,-100,0,-100,8.1,12,1,0.099068754,4.568527919,0,0,6,36000,0,0,0,0,0,0,3,-57.14285714,0.297206261,-56.60788587,12,-29.41176471,1.188825045,-28.53063556,491.9520601,466,542.1518701,96.92780338,0.153609831,0.983102919,0.143369176,0.419866871,0.010240655,27.00460829,16.81515617,33294,19.5,0,38.7,0,0,0,0,0.396275015,1.248266297,0,0,0.79255003,-10.00154107,0,-100,0.871,3,0.29455081
35.11109899,14.31968973,4.54078287,401880.2347,98,95,9.218375472,0.076038877,50.33944774,8.198968601,0.598712482,2.440137027,0.840354004,66.9,25.3,10.8,34.7,16,33.33333333,0.091979925,33.56941514,8.1,12,4,0.022994981,26.93298969,1,4,6,,1,0,0,0,0,0,107,-8.547008547,0.615115751,-8.38508064,106,-9.401709402,0.609367006,-9.24129484,491.9520601,466,542.1518701,77.31781541,14.28612911,4.797663019,0.533718958,0.720143099,0.01045369,13.56192069,24.84900225,39075,21,0,28.8,0,1,0,8.333333333,0.149467379,8.525149803,0.034492472,20.21247363,0.41965841,-16.8985741,0.103477416,0.177061356,0.832,39,0.223407363
3.281073692,1.409237884,0.540185724,319371.636,98,95,9.218375472,0.076038877,47.31267606,8.056338028,0.598712482,2.440137027,0.840354004,66.9,25.3,13.3,34.8,2,0,0.041079571,1.162551863,8.1,12,2,0.041079571,51.03615156,0,7,9,,0,0,0,0,0,0,25,38.88888889,0.513494639,40.50354425,27,-20.58823529,0.55457421,-19.66503234,491.9520601,466,542.1518701,91.04209657,0.97812629,5.495253818,0.379694593,0.683037557,0.022699133,15.53446141,24.96285596,38846,19.8,0,28.7,0,1,0,0,0.164318285,1.162551863,0.020539786,0,0.534034425,5.209053937,0.102698928,-27.74103438,0.777,14,0.285295077
30.00516957,4.596463374,3.869321048,257605.0943,98,95,9.218375472,0.076038877,,,0.598712482,2.440137027,0.840354004,66.9,25.3,9.5,27.3,166,-0.598802395,0.137701284,-0.911804836,8.1,12,10,0.008295258,119.1570101,1,14,11,,0,0,0,0,0,0,937,-1.78197065,0.777265684,-2.091247436,1016,3.357070193,0.842798223,3.031611185,491.9520601,466,542.1518701,75.1352754,13.4986801,3.486470797,5.620353937,0.238863171,0.017631961,13.23428385,23.46256785,60392,10.3,0,13.3,0,1,0,-8.873720137,0.221483391,-9.160665854,0.019908619,8.747394912,0.359184676,-4.925873354,0.099543097,-26.61218748,0.576,205,0.170499155
3.689816337,2.051740283,0.64216149,146871.6647,98,95,9.218375472,0.076038877,59.61484789,8.177504884,0.598712482,2.440137027,0.840354004,66.9,25.3,11.4,35.3,2,-33.33333333,0.072524205,-32.72171254,8.1,12,0,0,,0,8,6,,0,0,0,0,0,0,7,-12.5,0.253834717,-11.69724771,25,-13.79310345,0.906552562,-13.00221449,491.9520601,466,542.1518701,83.65449755,0.376364321,13.6582612,0.225818592,0.79789236,0.015054573,17.03048551,24.86262702,37629,22,0,32.7,0,0,0,0,0.326358922,0.917431193,0,0,0.761504152,-7.857997607,0.217572615,21.10091743,0.942,9,0.32404407
0.043427061,0.015195846,0.022387228,357302.6393,98,95,9.218375472,0.076038877,47.47169811,10.86792453,0.598712482,2.440137027,0.840354004,66.9,25.3,11.8,33.6,2,0,0.094188566,0.348497692,8.1,12,1,0.047094283,96.88456189,0,1,3,,0,0,0,0,0,0,15,-11.76470588,0.706414241,-11.45720792,23,4.545454545,1.083168503,4.909793042,491.9520601,466,542.1518701,96.15650491,0.17051477,1.424028757,0.350246555,0.677450574,0.027651044,21.95953731,20.36499378,34595,19.4,0,30.6,0,0,0,0,0.282565697,0.348497692,0.047094283,0,0.612225676,0.348497692,0.047094283,-66.55050077,0.952,5,0.235926957
31.79074613,12.30987624,8.997809445,91198.12455,98,95,9.218375472,0.076038877,35.95092025,13.74233129,0.598712482,2.440137027,0.840354004,66.9,25.3,13.1,32.4,0,0,0,0,8.1,12,0,0,,0,0,0,,0,0,0,0,0,0,0,-100,0,-100,12,-20,1.826762064,-15.3965596,491.9520601,466,542.1518701,96.54867257,0.088495575,0.943952802,0.162241888,1.032448378,0.014749263,26.35693215,15.8259587,36566,16.1,0,27,0,0,1,-33.33333333,0.608920688,-29.497133,0,0,1.065611204,5.754300502,0,0,1.32,4,0.594795539
15.75530219,5.80426971,2.452102187,151226.115,98,95,9.218375472,0.076038877,49.58916278,9.016211415,0.598712482,2.440137027,0.840354004,66.9,25.3,10.8,33.3,0,0,0,0,8.1,12,1,0.044047042,286.2696725,1,2,6,106000,0,0,0,0,0,0,8,0,0.352376338,1.779500507,22,37.5,0.969034929,39.9468132,491.9520601,466,542.1518701,95.76249575,0.531281877,1.462087725,0.204012241,0.505780347,0.021251275,17.0350221,24.74923495,37840,20.2,0,29,0,0,0,0,0.352376338,1.779500507,0,0,0.484517465,-34.14267614,0,0,0.698,6,0.262226301
0.071900508,0.03197363,0.064382037,100277.2732,98,95,9.218375472,0.076038877,55.66600398,9.44333996,0.598712482,2.440137027,0.840354004,66.9,25.3,13.3,31.5,1,,0.114850121,0,8.1,12,0,0,,0,0,5,,0,0,0,0,0,0,3,0,0.344550362,2.848282991,8,-20,0.918800965,-17.72137361,491.9520601,466,542.1518701,96.99074074,0.162037037,0.914351852,0.081018519,0.532407407,0.034722222,23.54166667,20.17361111,31303,21,0,36,0,0,0,-25,0.344550362,-22.86378776,0,0,0.918800965,2.848282991,0,0,1.132,3,0.337685727
12.25167795,3.431916398,2.070226975,421141.7548,98,95,9.218375472,0.076038877,40.02604167,7.34375,0.598712482,2.440137027,0.840354004,66.9,25.3,10.1,30.6,3,-25,0.128139416,-22.88249616,8.1,12,2,0.085426277,45.8509843,0,1,4,,0,0,0,0,0,0,20,11.11111111,0.854262771,14.24815384,24,-14.28571429,1.025115325,-11.86570989,491.9520601,466,542.1518701,95.95265684,0.322794239,1.237377918,0.380731667,0.62489654,0.045522265,17.02532693,22.90597583,43601,12.8,0,21.5,0,0,0,-16.66666667,0.213565693,-14.31388462,0.085426277,0,1.025115325,-5.086149115,0.128139416,2.823338459,0.798,5,0.211327134
32.88090089,8.672988758,3.615900437,304580.3826,98,95,9.218375472,0.076038877,27.53942061,7.769526953,0.598712482,2.440137027,0.840354004,66.9,25.3,8.6,25.4,24,-20,0.09161809,-20.96168455,8.1,12,6,0.022904522,31.15884341,3,14,16,123000,0,0,0,0,0,0,144,6.666666667,0.54970854,5.384420598,121,-9.701492537,0.46190787,-10.78697603,491.9520601,466,542.1518701,85.72977358,1.346090424,8.628094662,2.492788124,0.305533338,0.024260712,11.76000091,26.05638341,53454,11.4,0,13.2,0,1,0,5.714285714,0.141244555,4.443488272,0.026721943,15.26421003,0.263402009,-7.877639088,0.099252931,-4.86128696,0.292,23,0.088159423
28.79967004,8.331585346,8.865267144,118567.0967,98,95,9.218375472,0.076038877,42.95685279,12.18274112,0.598712482,2.440137027,0.840354004,66.9,25.3,12.6,32.7,3,0,0.223280738,2.79845192,8.1,12,2,0.148853826,2.136069935,0,4,3,,0,0,0,0,0,0,7,40,0.520988389,43.91783269,17,-5.555555556,1.265257517,-2.912573186,491.9520601,466,542.1518701,96.97966507,0.418660287,0.86722488,0.299043062,0.590610048,0.007476077,26.15131579,17.47159091,36376,14.9,0,26.4,0,0,0,25,0.372134564,28.4980649,0,0,0.669842215,2.79845192,0.074426913,2.79845192,0.879,3,0.221010756
19.02210241,8.895223553,5.441739117,267009.1474,98,95,9.218375472,0.076038877,56.63906777,8.218337933,0.598712482,2.440137027,0.840354004,66.9,25.3,13.6,35.6,2,-50,0.081030711,-48.55967912,8.1,12,0,0,,0,0,1,,0,0,0,0,0,0,14,-22.22222222,0.567214974,-19.98172307,29,-6.451612903,1.174945304,-3.756818996,491.9520601,466,542.1518701,96.49474416,0.364023068,1.12479038,0.294490572,0.55625997,0.008180294,28.01341568,16.05791648,32401,22.2,0,39.4,0,0,0,20,0.243092132,23.45677012,0.040515355,0,0.850822462,-6.065500999,0.162061421,37.17418902,1.078,7,0.280347631
20.6689972,7.229308,3.087633017,408644.7964,98,95,9.218375472,0.076038877,49.04391484,5.996838876,0.598712482,2.440137027,0.840354004,66.9,25.3,11.1,39.8,12,0,0.059985004,0.977755561,8.1,12,3,0.014996251,67.47200568,0,10,7,,0,0,0,0,0,0,141,0,0.704823794,0.977755561,90,-9.090909091,0.449887528,-8.202040399,491.9520601,466,542.1518701,70.53389886,18.59528698,7.779925963,1.03262743,0.329721385,0.027476782,15.28758199,23.40072639,41714,17.8,0,26.7,0,1,1,9.523809524,0.229942514,10.59468466,0.029992502,51.46663334,0.469882529,-5.080909773,0.094976256,-28.94157942,0.802,52,0.258889365
6.217854827,1.988000951,1.445999407,161238.9797,98,95,9.218375472,0.076038877,44.13057961,10.69953364,0.598712482,2.440137027,0.840354004,66.9,25.3,10.7,35.4,2,-33.33333333,0.047546596,-31.05902117,8.1,12,0,0,,2,27,13,380000,0,0,0,0,0,0,15,-21.05263158,0.356599467,-18.35936718,28,3.703703704,0.665652339,7.241522618,491.9520601,466,542.1518701,94.75344436,0.329359373,3.33766294,0.289929025,0.364150856,0.016236025,17.57897667,23.63037528,39646,17.2,0,26.1,0,0,0,-23.07692308,0.237732978,-20.45271674,0.023773298,3.411468239,0.689425637,-3.260239389,0.047546596,-58.6354127,1.139,16,0.372370136
25.89866914,10.17465521,6.172022752,200970.9945,98,95,9.218375472,0.076038877,39.10840932,11.24620061,0.598712482,2.440137027,0.840354004,66.9,25.3,12,29.9,0,0,0,0,8.1,12,0,0,,0,1,1,,0,0,0,0,0,0,8,0,0.984373077,4.109757598,11,22.22222222,1.353512981,27.24525929,491.9520601,466,542.1518701,87.14201532,0.129640542,0.754272245,0.15321155,8.662345315,0,21.2374779,19.88214496,37180,15.9,0,25.9,0,0,0,-42.85714286,0.492186539,-40.50870994,0,0,1.107419712,4.109757598,0.123046635,4.109757598,0.973,6,0.734034744
15.90662412,7.02761064,2.073923958,327962.659,98,95,9.218375472,0.076038877,35.99288256,7.637010676,0.598712482,2.440137027,0.840354004,66.9,25.3,10.7,31.9,7,-22.22222222,0.099991429,-20.28572154,8.1,12,2,0.02856898,200.7087527,0,8,7,106000,0,0,0,0,0,0,41,24.24242424,0.585664086,27.33579546,37,-5.128205128,0.528526126,-2.766099902,491.9520601,466,542.1518701,95.17608425,0.431717812,2.399218662,0.349620655,0.428886876,0.031140301,14.30330653,24.14647265,45444,15,0,21.6,0,0,0,9.090909091,0.171413879,11.80703992,0.02856898,104.9795732,0.428534697,-6.827466737,0.01428449,-48.75510671,0.578,13,0.18350955
32.65223159,10.59645981,4.934971268,221299.0673,98,95,9.218375472,0.076038877,35.59406292,6.370286201,0.598712482,2.440137027,0.840354004,66.9,25.3,10.4,30.7,21,-4.545454545,0.125326745,-3.182241363,8.1,12,2,0.01193588,107.3248289,3,11,7,35000,0,0,0,0,0,0,78,-9.302325581,0.465499338,-8.007046611,117,5.405405405,0.698249006,6.910729615,491.9520601,466,542.1518701,92.1326055,2.367517174,2.887634936,0.467983317,0.396835132,0.016560353,14.51852306,23.68314524,44706,15.4,0,22.1,0,1,0,-17.64705882,0.167102326,-16.47095333,0.029839701,26.78516012,0.417755816,-7.792610822,0.023871761,-63.11704433,0.793,36,0.213159017
